제목,언론사,날짜,링크
"추격하는 삼성전자, '비메모리' 1위 TSMC와 격차 좁혀(종합)",뉴시스,20200613,http://www.newsis.com/view/?id=NISX20200612_0001057913&cID=10401&pID=10400
삼성전자 스마트폰 ‘몸값’ 6년만에 최고치,서울신문,20200614,https://www.seoul.co.kr/news/newsView.php?id=20200614500047&wlog_tag3=naver
"트럼프·시진핑, 반도체 지원 쏟아내는데… 삼성전자·SK하이닉스 '각자...",조선비즈,20200615,https://biz.chosun.com/site/data/html_dir/2020/06/14/2020061400975.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전자, 인텔 최신 CPU 탑재한 '갤럭시북 S' 7월 3일 출시",조선비즈,20200616,https://biz.chosun.com/site/data/html_dir/2020/06/16/2020061602165.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전자 기흥사업장서 확진자 발생…""공장 정상가동""",MBC,20200617,https://imnews.imbc.com/news/2020/econo/article/5813050_32647.html
"삼성전자, 세척력 높인 '비스포크' 식기세척기 출시",연합뉴스,20200618,http://yna.kr/AKR20200618061400003?did=1195m
"이재용 삼성전자 부회장 ""지금은 가혹한 위기상황""",한국경제,20200619,https://www.hankyung.com/economy/article/2020061979541
"삼성전자, 반도체 글로벌 1위 공격행보",아시아경제,20200620,https://view.asiae.co.kr/article/2020062013175498202
"삼성전자 갤럭시 A 마케팅 캠페인, D&AD 수상",조선비즈,20200621,https://biz.chosun.com/site/data/html_dir/2020/06/21/2020062100218.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전자, 해외서도 '마스크 제조' 지원군됐다",파이낸셜뉴스,20200622,http://www.fnnews.com/news/202006221352588523
"日 JOLED, 삼성전자·삼성디스플레이에 특허소송 제기",아이뉴스24,20200623,http://www.inews24.com/view/1275939
"삼성전자, AI 총책임자로 외부 전문가 영입",파이낸셜뉴스,20200624,http://www.fnnews.com/news/202006241738137741
삼성전자 '반도체 팀코리아' 내실 다지기,전자신문,20200625,http://www.etnews.com/20200625000191
"대검 수사심의위, 이재용 삼성전자 부회장에 ‘불기소’ 권고",SBS Biz,20200626,https://cnbc.sbs.co.kr/article_hub/10000987873?division=NAVER
'이재용 삼성전자 부회장 불기소' 권고…검찰 판단 주목,JTBC,20200627,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11957082
"삼성전자, 1등급 QLED TV 출시",조선일보,20200628,https://news.chosun.com/site/data/html_dir/2020/06/28/2020062800470.html?utm_source=naver&utm_medium=original&utm_campaign=news
"삼성전자, 화웨이 따돌리고 ‘다시 1위’… 0.1%차 혼전",머니S,20200629,http://moneys.mt.co.kr/news/mwView.php?no=2020062917258093012
