제목,언론사,날짜,링크
"크래프톤, 배틀그라운드 이스포츠 국제 대회 'PGS 3' 개최",아시아에이,20240518,http://www.asiaa.co.kr/news/articleView.html?idxno=171498
"크래프톤, 美 하이퍼카 브랜드 ‘SSC 노스 아메리카’와 협업",조선비즈,20240519,https://biz.chosun.com/it-science/ict/2024/05/19/WFQAR3EE5JD33FCTEGOCJDEDPM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"크래프톤, 고등학생 대상 재능기부 프로그램 '제2회 베터 그라운드' 성...",지디넷코리아,20240520,https://zdnet.co.kr/view/?no=20240520111704
"'던파 모바일' 中 출격…""中 매출 2배될 것""",한국경제TV,20240521,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405210124&t=NNv
"크래프톤 메타버스 '오버데어', 동남아 5개국서 첫 테스트",뉴시스,20240522,https://www.newsis.com/view/?id=NISX20240522_0002743603&cID=13006&pID=13100
"크래프톤, 1195억 규모 자사주 소각 결정",블로터,20240523,https://www.bloter.net/news/articleView.html?idxno=616755
"크래프톤 렐루게임즈, AI게임 '마법소녀 루루핑' 스팀 얼리액세스 출시",게임동아,20240524,https://game.donga.com/112271/
크래프톤 [PGS 3] 파이널 2일차 첫 치킨은 e아레나,게임뷰,20240525,http://www.gamevu.co.kr/news/articleView.html?idxno=33097
곳간에서 인심 난다...크래프톤 공격적 투자·도전 '눈길',디지털투데이,20240526,https://www.digitaltoday.co.kr/news/articleView.html?idxno=518734
[AT게임소식]크래프톤·컴투스·호요버스,아시아타임즈,20240527,https://www.asiatime.co.kr/article/20240527500389
"[단독] 공정위, 확률형 아이템 조작 의혹 ‘크래프톤·컴투스’ 현장조...",조선비즈,20240528,https://biz.chosun.com/policy/policy_sub/2024/05/28/U47VN57DDVBHNHXIP3W2R77MMA/?utm_source=naver&utm_medium=original&utm_campaign=biz
'대세' 크래프톤 장부 '옥에 티',블로터,20240529,https://www.bloter.net/news/articleView.html?idxno=616907
"크래프톤, 디펜스 더비 신규 유닛 ‘무도가 백호’ 출시",이데일리,20240530,http://www.edaily.co.kr/news/newspath.asp?newsid=01889286638894168
"크래프톤, ‘PGS 4’ 내달 3일부터 개최…글로벌 24개팀 참가",매일경제,20240531,https://www.mk.co.kr/article/11029766
"크래프톤, 배그 이스포츠 국제 대회 'PGS 4' 개막...총상금 30만 달러",아시아에이,20240601,http://www.asiaa.co.kr/news/articleView.html?idxno=173284
"크래프톤, PGS4 3일 상하이서 개막",국민일보,20240602,https://www.kmib.co.kr/article/view.asp?arcid=0020161716&code=61162013&cp=nv
크래프톤 '배틀그라운드'에 뉴진스 뜬다,뉴스1,20240603,https://www.news1.kr/articles/5435623
[크래프톤 톺아보기] 수익 중심 경영 전략…기업가치 덩달아 제고,딜사이트,20240604,https://dealsite.co.kr/articles/123333
"크래프톤 5민랩 신작 '언더스티드', '홀섬 다이렉트 2024'서 소개",주간한국,20240605,https://weekly.hankooki.com/news/articleView.html?idxno=7089823
"'배그' 앞세워 종횡무진 크래프톤 ""인도 게임 시장의 성장 돕겠다""",한국일보,20240606,https://www.hankookilbo.com/News/Read/A2024060514150005694?did=NA
"크래프톤, 'PMRC 2024 시즌 1: 한국 vs 일본' 개최",주간한국,20240607,https://weekly.hankooki.com/news/articleView.html?idxno=7089859
"크래프톤 [PGS 4] e아레나(EA), 파이널 2일차에도 종합 1위 유지(종합)",게임뷰,20240608,http://www.gamevu.co.kr/news/articleView.html?idxno=33379
엔믹스·뉴진스…게임업체 '걸그룹 사랑',한국경제,20240609,https://www.hankyung.com/article/202406093749i
"크래프톤, 스팀 넥스트 페스트에 신작 2종 출품",뉴시스,20240610,https://www.newsis.com/view/?id=NISX20240610_0002766806&cID=10406&pID=13100
"크래프톤, 신작 ‘다크앤다커 모바일’ 8월에 글로벌 대규모 테스트",매일경제,20240611,https://www.mk.co.kr/article/11038321
"성수동 크래프톤 사옥 본PF, 2조 모집하는데 3조 몰려... 인서울은 확실...",조선비즈,20240612,https://biz.chosun.com/stock/market_trend/2024/06/12/6LEH5WXQDJFY5H6PXZAD5VSRPE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"크래프톤 뉴진스 협업 아이템 확률 논란…""보상안 마련 중""(종합)",연합뉴스,20240613,https://www.yna.co.kr/view/AKR20240613058451017?input=1195m
크래프톤 '눈마새' 개발 탄력 붙을까...스튜디오 인력 '폭풍 영입',파이낸셜투데이,20240614,http://www.ftoday.co.kr/news/articleView.html?idxno=323313
[유안타證 주간추천주]롯데관광개발·크래프톤·제룡전기,이데일리,20240615,http://www.edaily.co.kr/news/newspath.asp?newsid=01256246638922048
돈 썼는데 뉴진스 왜 안 나와? 크래프톤 확률 논란에 시끌시끌,매경이코노미,20240616,https://www.mk.co.kr/article/11041768
"크래프톤 ‘다크앤다커 모바일’, 개발자 대규모 채용한다",파이낸셜뉴스,20240617,http://www.fnnews.com/news/202406171353263032
"SK증권 ""크래프톤, 2분기 높은 기대치에 부합할 것""",연합뉴스,20240618,https://www.yna.co.kr/view/AKR20240618026000008?input=1195m
"크래프톤 배틀그라운드, 이스포츠 월드컵 종목 채택",세계일보,20240619,http://www.segye.com/newsView/20240619510021?OutUrl=naver
"크래프톤·어도어, PUBG 속 뉴진스 성희롱 논란에 ""적극 대응""",연합뉴스,20240620,https://www.yna.co.kr/view/AKR20240620157800017?input=1195m
게임 속 뉴진스 캐릭터로 ‘부적절한 게시물’…하이브·크래프톤 단속...,한겨레,20240621,https://www.hani.co.kr/arti/economy/it/1145892.html
"[게임피버타임] 크래프톤 뉴진스 성희롱 대응에 이용자들 반발 ""그게 왜...",서울와이어,20240622,http://www.seoulwire.com/news/articleView.html?idxno=613269
시너지 기대했는데...`뉴진스 콜라보` 논란에 크래프톤 `곤혹`,디지털타임스,20240623,https://www.dt.co.kr/contents.html?article_no=2024062302109931065010&ref=naver
"크래프톤 렐루게임즈, GPT-4o AI 추리 게임 '언커버 더 스모킹 건' 출시",지디넷코리아,20240624,https://zdnet.co.kr/view/?no=20240624110727
"[취재여담] '뉴진스 홍역' 크래프톤, 게이머 비난할 자격 있나?",SBS Biz,20240625,https://biz.sbs.co.kr/article_hub/20000177896?division=NAVER
크래프톤 신작 '다크앤다커 모바일' 게릴라 테스트 진행,뉴스1,20240626,https://www.news1.kr/articles/5459474
"크래프톤, '배그'x'뉴진스' 협업 상품 환불 조치…""책임 통감""",아이뉴스24,20240627,http://www.inews24.com/view/np/1735578
[데일리 Talk] 참 고객 관리 못 하는 크래프톤,스카이데일리,20240628,https://www.skyedaily.com/news/news_view.html?ID=237401
[게임리뷰] 크래프톤 렐루게임즈 '언커버 더 스모킹 건',컨슈머타임스,20240629,https://www.cstimes.com/news/articleView.html?idxno=599046
[단독] “뉴진스 5번 뽑으면 100% 당첨이라더니 꽝”...공정위가 칼 빼들...,매일경제,20240630,https://www.mk.co.kr/article/11054985
"'뉴진스와 협업' 상처만 남은 크래프톤…주가 뚝뚝, 공정위 조사도",머니투데이,20240701,http://news.mt.co.kr/mtview.php?no=2024070112173010114
"'삼중고' 크래프톤, 뉴진스 협업도 상처만 남아",머니S,20240702,https://www.moneys.co.kr/article/2024070116003738533
